;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
2967;1974-04-02;Amistoso;Sarmiento (Junín);1;Boca;4;Sarmiento (Junín);V;partido/sarmiento-junin-1-boca-4-amistosos-1974/4372/1974/2974/7.html;Amistosos 1974
2968;1974-04-07;Zona B. Partido 11;Estudiantes (LP);2;Boca;0;Estudiantes (La Plata);V;partido/estudiantes-lp-2-boca-0-torneo-metropolitano-1974/1496/1974/10/11.html;Torneo Metropolitano 1974
2969;1974-04-11;Amistoso;Olimpo (B. Blanca);0;Boca;1;Olimpo (Bahía Blanca);V;partido/olimpo-b-blanca-0-boca-1-amistosos-1974/4373/1974/2974/8.html;Amistosos 1974
2970;1974-04-14;Zona B. Partido 12;Boca;0;Newell´s;1;Boca Juniors;L;partido/boca-0-newell_s-1-torneo-metropolitano-1974/1497/1974/10/12.html;Torneo Metropolitano 1974
2971;1974-04-16;Amistoso;Boca;1;River;2;Atlético (Tucumán);N;partido/boca-1-river-2-amistosos-1974/3896/1974/2974/9.html;Amistosos 1974
2972;1974-04-21;Zona B. Partido 13;Chacarita;2;Boca;2;Chacarita Juniors;V;partido/chacarita-2-boca-2-torneo-metropolitano-1974/1498/1974/10/13.html;Torneo Metropolitano 1974
2973;1974-04-24;Amistoso;San Martín (Tuc);2;Boca;4;Atlético (Tucumán);V;partido/san-martin-tuc-2-boca-4-amistosos-1974/4374/1974/2974/10.html;Amistosos 1974
2974;1974-04-28;Zona B. Partido 14;Boca;1;Independiente;0;Vélez Sársfield;L;partido/boca-1-independiente-0-torneo-metropolitano-1974/1499/1974/10/14.html;Torneo Metropolitano 1974
2975;1974-05-02;Zona B. Partido 15;Argentinos;0;Boca;0;Atlanta;V;partido/argentinos-0-boca-0-torneo-metropolitano-1974/1500/1974/10/15.html;Torneo Metropolitano 1974
2976;1974-05-05;Zona B. Partido 16;Boca;1;San Lorenzo;0;Independiente;L;partido/boca-1-san-lorenzo-0-torneo-metropolitano-1974/1501/1974/10/16.html;Torneo Metropolitano 1974
2977;1974-05-07;Amistoso;Textil (Formosa);2;Boca;5;Municipal (Formosa);V;partido/textil-formosa-2-boca-5-amistosos-1974/4375/1974/2974/11.html;Amistosos 1974
2978;1974-05-12;Zona B. Partido 17;Ferro;1;Boca;3;Ferro Carril Oeste;V;partido/ferro-1-boca-3-torneo-metropolitano-1974/1502/1974/10/17.html;Torneo Metropolitano 1974
2979;1974-05-14;Amistoso;Sel. Uruguay;0;Boca;0;Centenario (Montevideo);V;partido/sel-uruguay-0-boca-0-amistosos-1974/4000/1974/2974/12.html;Amistosos 1974
2980;1974-05-19;Zona B. Partido 18;Boca;3;Colón (Sta. Fe);1;Boca Juniors;L;partido/boca-3-colon-sta-fe-1-torneo-metropolitano-1974/1503/1974/10/18.html;Torneo Metropolitano 1974
2981;1974-05-22;Desempate 2do. Puesto Zona B;Boca;2;Ferro;0;Vélez Sársfield;N;partido/boca-2-ferro-0-torneo-metropolitano-1974/5205/1974/10/19.html;Torneo Metropolitano 1974
2982;1974-05-26;Ronda Final. Partido 1;Boca;1;R. Central;3;Newell´s Old Boys;N;partido/boca-1-r-central-3-torneo-metropolitano-1974/1504/1974/10/20.html;Torneo Metropolitano 1974
2983;1974-05-29;Ronda Final. Partido 2;Boca;0;Newell´s;1;Huracán;N;partido/boca-0-newell_s-1-torneo-metropolitano-1974/1505/1974/10/21.html;Torneo Metropolitano 1974
2984;1974-06-02;Ronda Final. Partido 3;Boca;3;Huracán;1;Vélez Sársfield;N;partido/boca-3-huracan-1-torneo-metropolitano-1974/1506/1974/10/22.html;Torneo Metropolitano 1974
2985;1974-06-04;"Torneo ""Madre de Ciudades"". Partido 1";Boca;2;River;0;Central Córdoba (Santiago);N;partido/boca-2-river-0-amistosos-1974/3897/1974/2974/13.html;Amistosos 1974
2986;1974-06-06;"Torneo ""Madre de Ciudades"". Partido 2";C. Córdoba (SdE);0;Boca;4;Central Córdoba (Santiago);V;partido/c-cordoba-sde-0-boca-4-amistosos-1974/4001/1974/2974/14.html;Amistosos 1974
2987;1974-06-09;Amistoso;Corralense (Cba.);0;Boca;2;Corralense (Corral de Bustos);V;partido/corralense-cba-0-boca-2-amistosos-1974/4376/1974/2974/15.html;Amistosos 1974
2988;1974-06-13;Amistoso;Altos H. Zapla;1;Boca;4;Centro Siderúrgico (Palpalá);V;partido/altos-h-zapla-1-boca-4-amistosos-1974/4377/1974/2974/16.html;Amistosos 1974
2989;1974-06-15;Amistoso;Boca;0;River;2;Gimnasia y Esgrima (Jujuy);N;partido/boca-0-river-2-amistosos-1974/3901/1974/2974/17.html;Amistosos 1974
2990;1974-06-16;Amistoso;Centenario (VT);1;Boca;5;Centenario (Venado Tuerto);V;partido/centenario-vt-1-boca-5-amistosos-1974/4378/1974/2974/18.html;Amistosos 1974
2991;1974-06-20;Amistoso;Boca;0;River;1;Colón (Santa Fe);N;partido/boca-0-river-1-amistosos-1974/3898/1974/2974/19.html;Amistosos 1974
2992;1974-06-22;Amistoso;Colón (Sta. Fe);1;Boca;3;Unión (Santa Fe);V;partido/colon-sta-fe-1-boca-3-amistosos-1974/4379/1974/2974/20.html;Amistosos 1974
2993;1974-06-23;Amistoso;Boca;0 (5);River;0 (3);Olimpo (Bahía Blanca);N;partido/boca-0-5-river-0-3-amistosos-1974/3899/1974/2974/21.html;Amistosos 1974
2994;1974-06-30;Amistoso;Boca;0;River;1;Cipolletti (Río Negro);N;partido/boca-0-river-1-amistosos-1974/3900/1974/2974/22.html;Amistosos 1974
2995;1974-07-07;Amistoso;Racing (Reconquista);1;Boca;3;Racing (Reconquista);V;partido/racing-reconquista-1-boca-3-amistosos-1974/4380/1974/2974/23.html;Amistosos 1974
2996;1974-07-09;Amistoso;Matienzo (Goya);1;Boca;4;Benjamín Matienzo (Goya);V;partido/matienzo-goya-1-boca-4-amistosos-1974/4381/1974/2974/24.html;Amistosos 1974
2997;1974-07-19;Amistoso;Comb. Lincoln;0;Boca;5;Rivadavia (Lincoln);V;partido/comb-lincoln-0-boca-5-amistosos-1974/4382/1974/2974/25.html;Amistosos 1974
2998;1974-07-21;Zona A. Partido 1;Boca;4;Banfield;0;Boca Juniors;L;partido/boca-4-banfield-0-torneo-nacional-1974/1507/1974/19/1.html;Torneo Nacional 1974
2999;1974-07-28;Zona A. Partido 2;All Boys;1;Boca;1;Vélez Sársfield;V;partido/all-boys-1-boca-1-torneo-nacional-1974/1508/1974/19/2.html;Torneo Nacional 1974
3000;1974-08-04;Zona A. Partido 3;Boca;2;R. Central;1;Boca Juniors;L;partido/boca-2-r-central-1-torneo-nacional-1974/1509/1974/19/3.html;Torneo Nacional 1974
3001;1974-08-11;Zona A. Partido 4;Desamparados;0;Boca;1;Desamparados (San Juan);V;partido/desamparados-0-boca-1-torneo-nacional-1974/1510/1974/19/4.html;Torneo Nacional 1974
3002;1974-08-15;Amistoso;Pedernera (San Luis);1;Boca;6;Atlético (San Luis);V;partido/pedernera-san-luis-1-boca-6-amistosos-1974/4383/1974/2974/26.html;Amistosos 1974
3003;1974-08-18;Zona A. Partido 5;Boca;3;Central Norte (S);0;Boca Juniors;L;partido/boca-3-central-norte-s-0-torneo-nacional-1974/1511/1974/19/5.html;Torneo Nacional 1974
3004;1974-08-25;Interzonal. Partido 6;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-torneo-nacional-1974/1512/1974/19/6.html;Torneo Nacional 1974
3005;1974-09-01;Zona A. Partido 7;Estudiantes (LP);0;Boca;1;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-1-torneo-nacional-1974/1513/1974/19/7.html;Torneo Nacional 1974
3006;1974-09-04;Amistoso;Talleres (Cba);2;Boca;0;Instituto (Córdoba);V;partido/talleres-cba-2-boca-0-amistosos-1974/4384/1974/2974/27.html;Amistosos 1974
3007;1974-09-08;Zona A. Partido 8;Boca;9;Puerto Comercial;0;Boca Juniors;L;partido/boca-9-puerto-comercial-0-torneo-nacional-1974/1514/1974/19/8.html;Torneo Nacional 1974
3008;1974-09-15;Zona A. Partido 9;Belgrano (Cba);1;Boca;2;Belgrano (Córdoba);V;partido/belgrano-cba-1-boca-2-torneo-nacional-1974/1515/1974/19/9.html;Torneo Nacional 1974
3009;1974-09-18;Amistoso;Comb. Chaco;0;Boca;2;Chaco For Ever;V;partido/comb-chaco-0-boca-2-amistosos-1974/4385/1974/2974/28.html;Amistosos 1974
3010;1974-09-22;Zona A. Partido 10;Banfield;1;Boca;4;Banfield;V;partido/banfield-1-boca-4-torneo-nacional-1974/1516/1974/19/10.html;Torneo Nacional 1974
3011;1974-09-24;Amistoso;Aguilares (Tuc);2;Boca;4;Aguilares (Tucumán);V;partido/aguilares-tuc-2-boca-4-amistosos-1974/4386/1974/2974/29.html;Amistosos 1974
3012;1974-09-29;Zona A. Partido 11;Boca;2;All Boys;1;Boca Juniors;L;partido/boca-2-all-boys-1-torneo-nacional-1974/1517/1974/19/11.html;Torneo Nacional 1974
3013;1974-10-06;Zona A. Partido 12;R. Central;2;Boca;0;Rosario Central;V;partido/r-central-2-boca-0-torneo-nacional-1974/1518/1974/19/12.html;Torneo Nacional 1974
3014;1974-10-13;Amistoso;Sp. Eldorado (Mis.);1;Boca;1;Sportivo Eldorado (Misiones);V;partido/sp-eldorado-mis-1-boca-1-amistosos-1974/4387/1974/2974/30.html;Amistosos 1974
3015;1974-10-15;Amistoso;Guaraní A. Franco;4;Boca;6;Guaraní A. Franco (Misiones);V;partido/guarani-a-franco-4-boca-6-amistosos-1974/5787/1974/2974/31.html;Amistosos 1974
3016;1974-10-20;Zona A. Partido 13;Boca;7;Desamparados;0;Boca Juniors;L;partido/boca-7-desamparados-0-torneo-nacional-1974/1519/1974/19/13.html;Torneo Nacional 1974
3017;1974-10-22;Amistoso;Gimnasia (Chivilcoy);0;Boca;6;Gimnasia y Esgrima (Chivilcoy);V;partido/gimnasia-chivilcoy-0-boca-6-amistosos-1974/4388/1974/2974/32.html;Amistosos 1974
3018;1974-10-27;Zona A. Partido 14;Central Norte (S);0;Boca;3;Gimnasia y Tiro (Salta);V;partido/central-norte-s-0-boca-3-torneo-nacional-1974/1520/1974/19/14.html;Torneo Nacional 1974
3019;1974-10-29;Amistoso;Atlético Ledesma;1;Boca;6;Atlético Ledesma (Jujuy);V;partido/atletico-ledesma-1-boca-6-amistosos-1974/4389/1974/2974/33.html;Amistosos 1974
3020;1974-11-03;Interzonal. Partido 15;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-torneo-nacional-1974/1521/1974/19/15.html;Torneo Nacional 1974
3021;1974-11-10;Zona A. Partido 16;Boca;1;Estudiantes (LP);0;Boca Juniors;L;partido/boca-1-estudiantes-lp-0-torneo-nacional-1974/1522/1974/19/16.html;Torneo Nacional 1974
3022;1974-11-18;Zona A. Partido 17;Puerto Comercial;2;Boca;3;Olimpo (Bahía Blanca);V;partido/puerto-comercial-2-boca-3-torneo-nacional-1974/1523/1974/19/17.html;Torneo Nacional 1974
3023;1974-11-21;Amistoso;San Lorenzo (MdP);1;Boca;2;Gral. San Martín (Mar del Plata);V;partido/san-lorenzo-mdp-1-boca-2-amistosos-1974/4390/1974/2974/34.html;Amistosos 1974
3024;1974-11-22;Zona A. Partido 18;Boca;1;Belgrano (Cba);0;Boca Juniors;L;partido/boca-1-belgrano-cba-0-torneo-nacional-1974/1524/1974/19/18.html;Torneo Nacional 1974
3025;1974-12-01;Ronda Final. Partido 1;Boca;1;Independiente;2;Racing Club;N;partido/boca-1-independiente-2-torneo-nacional-1974/1525/1974/19/19.html;Torneo Nacional 1974
3026;1974-12-04;Ronda Final. Partido 2;Boca;0;San Lorenzo;1;Racing Club;N;partido/boca-0-san-lorenzo-1-torneo-nacional-1974/1526/1974/19/20.html;Torneo Nacional 1974
3027;1974-12-08;Ronda Final. Partido 3;Boca;3;R. Central;4;Newell´s Old Boys;N;partido/boca-3-r-central-4-torneo-nacional-1974/1527/1974/19/21.html;Torneo Nacional 1974
3028;1974-12-12;Ronda Final. Partido 4;Boca;0;Vélez;1;San Lorenzo de Almagro;N;partido/boca-0-velez-1-torneo-nacional-1974/1528/1974/19/22.html;Torneo Nacional 1974
3029;1974-12-15;Ronda Final. Partido 5;Boca;4;Ferro;1;Racing Club;N;partido/boca-4-ferro-1-torneo-nacional-1974/1529/1974/19/23.html;Torneo Nacional 1974
3030;1974-12-18;Ronda Final. Partido 6;Boca;1;Newell´s;0;Racing Club;N;partido/boca-1-newell_s-0-torneo-nacional-1974/1530/1974/19/24.html;Torneo Nacional 1974
3031;1974-12-22;Ronda Final. Partido 7;Boca;1;Talleres (Cba);2;Belgrano (Córdoba);N;partido/boca-1-talleres-cba-2-torneo-nacional-1974/1531/1974/19/25.html;Torneo Nacional 1974
3032;1975-01-18;Copa de Oro. Partido 1;Boca;2;Olimpia (Par);1;Gral. San Martín (Mar del Plata);L;partido/boca-2-olimpia-par-1-amistosos-1975/3987/1975/2975/1.html;Amistosos 1975
3033;1975-01-24;Amistoso;Gimnasia (Mza);2;Boca;4;Gimnasia y Esgrima (Mendoza);V;partido/gimnasia-mza-2-boca-4-amistosos-1975/4349/1975/2975/2.html;Amistosos 1975
3034;1975-02-01;Copa de Oro. Partido 2;Boca;4;Vélez;0;Gral. San Martín (Mar del Plata);N;partido/boca-4-velez-0-amistosos-1975/3988/1975/2975/3.html;Amistosos 1975
3035;1975-02-06;Amistoso;Comb. Balcarce;0;Boca;6;Balcarce;V;partido/comb-balcarce-0-boca-6-amistosos-1975/4350/1975/2975/4.html;Amistosos 1975
3036;1975-02-10;Copa de Oro. Partido 3;Boca;2;River;2;Gral. San Martín (Mar del Plata);N;partido/boca-2-river-2-amistosos-1975/3989/1975/2975/5.html;Amistosos 1975
3037;1975-02-13;Copa de Oro. Partido 4;Boca;2;San Lorenzo;1;Gral. San Martín (Mar del Plata);N;partido/boca-2-san-lorenzo-1-amistosos-1975/3990/1975/2975/6.html;Amistosos 1975
3038;1975-02-15;Fecha 1;Gimnasia (LP);2;Boca;0;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-2-boca-0-torneo-metropolitano-1975/1532/1975/16/1.html;Torneo Metropolitano 1975
3039;1975-02-19;Amistoso;Olimpia (Par);1;Boca;0;Manuel Ferreira (Asunción);V;partido/olimpia-par-1-boca-0-amistosos-1975/4351/1975/2975/7.html;Amistosos 1975
3040;1975-02-23;Fecha 2;Boca;2;Ferro;4;Boca Juniors;L;partido/boca-2-ferro-4-torneo-metropolitano-1975/1533/1975/16/2.html;Torneo Metropolitano 1975
3041;1975-02-26;Fecha 3;Atlanta;0;Boca;2;Atlanta;V;partido/atlanta-0-boca-2-torneo-metropolitano-1975/1534/1975/16/3.html;Torneo Metropolitano 1975
3042;1975-03-02;Fecha 4;Boca;2;Newell´s;1;Boca Juniors;L;partido/boca-2-newell_s-1-torneo-metropolitano-1975/1535/1975/16/4.html;Torneo Metropolitano 1975
3043;1975-03-05;Fecha 5;Unión (Sta. Fe);2;Boca;1;Unión (Santa Fe);V;partido/union-sta-fe-2-boca-1-torneo-metropolitano-1975/1536/1975/16/5.html;Torneo Metropolitano 1975
3044;1975-03-09;Fecha 6;Temperley;3;Boca;3;Independiente;V;partido/temperley-3-boca-3-torneo-metropolitano-1975/1537/1975/16/6.html;Torneo Metropolitano 1975
3045;1975-03-16;Fecha 7;Boca;2;San Lorenzo;1;Boca Juniors;L;partido/boca-2-san-lorenzo-1-torneo-metropolitano-1975/1538/1975/16/7.html;Torneo Metropolitano 1975
3046;1975-03-20;Fecha 8;Argentinos;1;Boca;4;Vélez Sársfield;V;partido/argentinos-1-boca-4-torneo-metropolitano-1975/1539/1975/16/8.html;Torneo Metropolitano 1975
3047;1975-03-23;Fecha 9;Boca;1;Racing;2;Boca Juniors;L;partido/boca-1-racing-2-torneo-metropolitano-1975/1540/1975/16/9.html;Torneo Metropolitano 1975
3048;1975-03-27;Fecha 10;Estudiantes (LP);1;Boca;0;Estudiantes (La Plata);V;partido/estudiantes-lp-1-boca-0-torneo-metropolitano-1975/1541/1975/16/10.html;Torneo Metropolitano 1975
3049;1975-03-30;Fecha 11;Boca;5;Vélez;1;Boca Juniors;L;partido/boca-5-velez-1-torneo-metropolitano-1975/1542/1975/16/11.html;Torneo Metropolitano 1975
3050;1975-04-02;Fecha 12;Colón (Sta. Fe);1;Boca;0;Colón (Santa Fe);V;partido/colon-sta-fe-1-boca-0-torneo-metropolitano-1975/1543/1975/16/12.html;Torneo Metropolitano 1975
3051;1975-04-06;Fecha 13;Boca;4;Chacarita;0;Boca Juniors;L;partido/boca-4-chacarita-0-torneo-metropolitano-1975/1544/1975/16/13.html;Torneo Metropolitano 1975
3052;1975-04-09;Amistoso;Gimnasia (Mza);2;Boca;1;Independiente Rivadavia (Mendoza);V;partido/gimnasia-mza-2-boca-1-amistosos-1975/4352/1975/2975/8.html;Amistosos 1975
3053;1975-04-13;Fecha 14;R. Central;1;Boca;0;Rosario Central;V;partido/r-central-1-boca-0-torneo-metropolitano-1975/1545/1975/16/14.html;Torneo Metropolitano 1975
3054;1975-04-17;Fecha 15;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-torneo-metropolitano-1975/1546/1975/16/15.html;Torneo Metropolitano 1975
3055;1975-04-20;Fecha 16;Banfield;1;Boca;0;Huracán;V;partido/banfield-1-boca-0-torneo-metropolitano-1975/1547/1975/16/16.html;Torneo Metropolitano 1975
3056;1975-04-23;Fecha 17;Boca;1;Huracán;1;Boca Juniors;L;partido/boca-1-huracan-1-torneo-metropolitano-1975/1548/1975/16/17.html;Torneo Metropolitano 1975
3057;1975-04-27;Fecha 18;All Boys;1;Boca;2;Vélez Sársfield;V;partido/all-boys-1-boca-2-torneo-metropolitano-1975/1549/1975/16/18.html;Torneo Metropolitano 1975
3058;1975-04-30;Fecha 19;Boca;2;Independiente;0;Boca Juniors;L;partido/boca-2-independiente-0-torneo-metropolitano-1975/1550/1975/16/19.html;Torneo Metropolitano 1975
3059;1975-05-04;Fecha 20;Boca;6;Gimnasia (LP);2;Boca Juniors;L;partido/boca-6-gimnasia-lp-2-torneo-metropolitano-1975/1551/1975/16/20.html;Torneo Metropolitano 1975
3060;1975-05-08;Amistoso;Gimnasia (J);1;Boca;1;Gimnasia y Esgrima (Jujuy);V;partido/gimnasia-j-1-boca-1-amistosos-1975/4353/1975/2975/9.html;Amistosos 1975
3061;1975-05-18;Fecha 21;Ferro;1;Boca;1;Ferro Carril Oeste;V;partido/ferro-1-boca-1-torneo-metropolitano-1975/1552/1975/16/21.html;Torneo Metropolitano 1975
3062;1975-05-20;Fecha 22;Boca;2;Atlanta;0;Boca Juniors;L;partido/boca-2-atlanta-0-torneo-metropolitano-1975/1553/1975/16/22.html;Torneo Metropolitano 1975
3063;1975-05-22;Amistoso;Atl. Concepción (T);2;Boca;1;Atl. Concepción (Tucumán);V;partido/atl-concepcion-t-2-boca-1-amistosos-1975/4354/1975/2975/10.html;Amistosos 1975
3064;1975-05-25;Fecha 23;Newell´s;0;Boca;0;Vélez Sársfield;V;partido/newell_s-0-boca-0-torneo-metropolitano-1975/1554/1975/16/23.html;Torneo Metropolitano 1975
3065;1975-05-29;Amistoso;Comb. Bahía Blanca;2;Boca;2;Olimpo (Bahía Blanca);V;partido/comb-bahia-blanca-2-boca-2-amistosos-1975/4355/1975/2975/11.html;Amistosos 1975
3066;1975-06-04;Fecha 25;Boca;3;Temperley;1;Boca Juniors;L;partido/boca-3-temperley-1-torneo-metropolitano-1975/1555/1975/16/24.html;Torneo Metropolitano 1975
3067;1975-06-08;Fecha 24;Boca;1;Unión (Sta. Fe);0;Boca Juniors;L;partido/boca-1-union-sta-fe-0-torneo-metropolitano-1975/1556/1975/16/25.html;Torneo Metropolitano 1975
3068;1975-06-10;Amistoso;Juventud Antoniana;1;Boca;1;Gimnasia y Tiro (Salta);V;partido/juventud-antoniana-1-boca-1-amistosos-1975/4356/1975/2975/12.html;Amistosos 1975
3069;1975-06-12;Amistoso;Atlético Ledesma;2;Boca;0;Gimnasia y Esgrima (Jujuy);V;partido/atletico-ledesma-2-boca-0-amistosos-1975/4357/1975/2975/13.html;Amistosos 1975
3070;1975-06-15;Fecha 26;San Lorenzo;2;Boca;3;Huracán;V;partido/san-lorenzo-2-boca-3-torneo-metropolitano-1975/1557/1975/16/26.html;Torneo Metropolitano 1975
3071;1975-06-20;Fecha 27;Boca;3;Argentinos;2;Boca Juniors;L;partido/boca-3-argentinos-2-torneo-metropolitano-1975/1558/1975/16/27.html;Torneo Metropolitano 1975
3072;1975-06-22;Amistoso;Sel. Bolivia;1;Boca;0;Jesús Bermúdez (Oruro);V;partido/sel-bolivia-1-boca-0-amistosos-1975/4358/1975/2975/14.html;Amistosos 1975
3073;1975-06-25;Amistoso;J. Wilstermann (Bol);1;Boca;2;Félix Capriles (Cochabamba);V;partido/j-wilstermann-bol-1-boca-2-amistosos-1975/4359/1975/2975/15.html;Amistosos 1975
3074;1975-06-29;Fecha 28;Racing;3;Boca;4;Racing Club;V;partido/racing-3-boca-4-torneo-metropolitano-1975/1559/1975/16/28.html;Torneo Metropolitano 1975
3075;1975-07-06;Fecha 29;Boca;3;Estudiantes (LP);1;Boca Juniors;L;partido/boca-3-estudiantes-lp-1-torneo-metropolitano-1975/1560/1975/16/29.html;Torneo Metropolitano 1975
3076;1975-07-09;Amistoso;Guaraní A. Franco;1;Boca;1;Guaraní A. Franco (Misiones);V;partido/guarani-a-franco-1-boca-1-amistosos-1975/4360/1975/2975/16.html;Amistosos 1975
3077;1975-07-13;Fecha 30;Vélez;0;Boca;0;Vélez Sársfield;V;partido/velez-0-boca-0-torneo-metropolitano-1975/1561/1975/16/30.html;Torneo Metropolitano 1975
3078;1975-07-16;Fecha 31;Boca;2;Colón (Sta. Fe);1;Boca Juniors;L;partido/boca-2-colon-sta-fe-1-torneo-metropolitano-1975/1562/1975/16/31.html;Torneo Metropolitano 1975
3079;1975-07-20;Fecha 32;Chacarita;1;Boca;5;Racing Club;V;partido/chacarita-1-boca-5-torneo-metropolitano-1975/1563/1975/16/32.html;Torneo Metropolitano 1975
3080;1975-07-23;Fecha 33;Boca;3;R. Central;0;Boca Juniors;L;partido/boca-3-r-central-0-torneo-metropolitano-1975/1564/1975/16/33.html;Torneo Metropolitano 1975
3081;1975-07-27;Fecha 34;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-torneo-metropolitano-1975/1565/1975/16/34.html;Torneo Metropolitano 1975
3082;1975-07-29;Fecha 35;Boca;0;Banfield;0;Boca Juniors;L;partido/boca-0-banfield-0-torneo-metropolitano-1975/1566/1975/16/35.html;Torneo Metropolitano 1975
3083;1975-07-31;Amistoso;Sarmiento (Junín);1;Boca;1;Sarmiento (Junín);V;partido/sarmiento-junin-1-boca-1-amistosos-1975/4361/1975/2975/17.html;Amistosos 1975
3084;1975-08-03;Fecha 36;Huracán;1;Boca;0;Huracán;V;partido/huracan-1-boca-0-torneo-metropolitano-1975/1567/1975/16/36.html;Torneo Metropolitano 1975
3085;1975-08-09;Amistoso;San Martín (Tuc);3;Boca;1;San Martín (Tucumán);V;partido/san-martin-tuc-3-boca-1-amistosos-1975/4362/1975/2975/18.html;Amistosos 1975
3086;1975-08-10;Amistoso;Aguilares (Tuc);2;Boca;2;Aguilares (Tucumán);V;partido/aguilares-tuc-2-boca-2-amistosos-1975/4363/1975/2975/19.html;Amistosos 1975
3087;1975-08-14;Fecha 37;Boca;7;All Boys;0;Boca Juniors;L;partido/boca-7-all-boys-0-torneo-metropolitano-1975/1568/1975/16/37.html;Torneo Metropolitano 1975
3088;1975-08-15;Fecha 38;Independiente;0;Boca;4;Independiente;V;partido/independiente-0-boca-4-torneo-metropolitano-1975/1569/1975/16/38.html;Torneo Metropolitano 1975
3089;1975-08-19;Torneo Ciudad de Zaragoza. Partido 1;Boca;4;Vojvodina (Yug.);2;Real Zaragoza (España);N;partido/boca-4-vojvodina-yug-2-amistosos-1975/3991/1975/2975/20.html;Amistosos 1975
3090;1975-08-20;Torneo Ciudad de Zaragoza. Partido 2;Real Zaragoza (Esp);2;Boca;0;Real Zaragoza (España);V;partido/real-zaragoza-esp-2-boca-0-amistosos-1975/3992/1975/2975/21.html;Amistosos 1975
3091;1975-08-22;Torneo Ciudad de Valladolid. Partido 1;Valladolid (España);0;Boca;1;Valladolid (España);V;partido/valladolid-espana-0-boca-1-amistosos-1975/3993/1975/2975/22.html;Amistosos 1975
3092;1975-08-24;Torneo Ciudad de Valladolid. Partido 2;Boca;2;Os Belenenses;1;Valladolid (España);N;partido/boca-2-os-belenenses-1-amistosos-1975/3994/1975/2975/23.html;Amistosos 1975
3093;1975-08-27;Torneo Ciudad de Córdoba. Partido 1;Boca;3;V. Setúbal (Por);2;Córdoba (España);N;partido/boca-3-v-setubal-por-2-amistosos-1975/3995/1975/2975/24.html;Amistosos 1975
3094;1975-08-28;Torneo Ciudad de Córdoba. Partido 2;Córdoba (España);4;Boca;1;Córdoba (España);V;partido/cordoba-espana-4-boca-1-amistosos-1975/3996/1975/2975/25.html;Amistosos 1975
3095;1975-09-01;Amistoso;Murcia (España);1;Boca;2;Murcia (España);V;partido/murcia-espana-1-boca-2-amistosos-1975/4364/1975/2975/26.html;Amistosos 1975
3096;1975-09-04;Amistoso;Milan (Italia);0;Boca;0;Giuseppe Meazza (Milán);V;partido/milan-italia-0-boca-0-amistosos-1975/4365/1975/2975/27.html;Amistosos 1975
3097;1975-09-21;Interzonal. Partido 1;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-torneo-nacional-1975/1570/1975/20/1.html;Torneo Nacional 1975
3098;1975-09-24;Zona B. Partido 2;Boca;3;Juv. Alianza (SJ);0;Boca Juniors;L;partido/boca-3-juv-alianza-sj-0-torneo-nacional-1975/1571/1975/20/2.html;Torneo Nacional 1975
3099;1975-09-28;Zona B. Partido 3;Atlético (Tuc);3;Boca;2;Atlético (Tucumán);V;partido/atletico-tuc-3-boca-2-torneo-nacional-1975/1572/1975/20/3.html;Torneo Nacional 1975
3100;1975-10-01;Zona B. Partido 4;Boca;3;Ferro;0;Boca Juniors;L;partido/boca-3-ferro-0-torneo-nacional-1975/1573/1975/20/4.html;Torneo Nacional 1975
3101;1975-10-05;Zona B. Partido 5;Aldosivi (MdP);1;Boca;4;Gral. San Martín (Mar del Plata);V;partido/aldosivi-mdp-1-boca-4-torneo-nacional-1975/1574/1975/20/5.html;Torneo Nacional 1975
3102;1975-10-08;Zona B. Partido 6;Boca;5;Gimnasia (LP);2;Boca Juniors;L;partido/boca-5-gimnasia-lp-2-torneo-nacional-1975/1575/1975/20/6.html;Torneo Nacional 1975
3103;1975-10-12;Zona B. Partido 7;San Lorenzo;3;Boca;1;San Lorenzo de Almagro;V;partido/san-lorenzo-3-boca-1-torneo-nacional-1975/1576/1975/20/7.html;Torneo Nacional 1975
3104;1975-10-19;Zona B. Partido 8;Boca;2;Argentinos;1;Boca Juniors;L;partido/boca-2-argentinos-1-torneo-nacional-1975/1577/1975/20/8.html;Torneo Nacional 1975
3105;1975-10-26;Interzonal. Partido 9;River;1;Boca;2;River Plate;V;partido/river-1-boca-2-torneo-nacional-1975/1578/1975/20/9.html;Torneo Nacional 1975
3106;1975-11-02;Zona B. Partido 10;Juv. Alianza (SJ);0;Boca;3;Desamparados (San Juan);V;partido/juv-alianza-sj-0-boca-3-torneo-nacional-1975/1579/1975/20/10.html;Torneo Nacional 1975
3107;1975-11-05;Zona B. Partido 11;Boca;4;Atlético (Tuc);1;Boca Juniors;L;partido/boca-4-atletico-tuc-1-torneo-nacional-1975/1580/1975/20/11.html;Torneo Nacional 1975
